Index,Description,Duration,Amount,TRPS,Rating,Echelon,Date,Listing,Lombard,Liquidity,EUR,RUB,USD
RU000A100VX2,INOFC  7.900 09/26/29 PUT,5.694,7000000000.0,6.0,7,2,2022-01-01,3.0,0,0.4024355402214219,0,1,0
RU000A101D13,AFKS   7.100 01/26/23,0.965,10000000000.0,8.0,5,2,2022-01-01,2.0,0,0.6068722827123045,0,1,0
RU000A0JX1S1,ROSSI  6.650 11/27/31 PUT,0.879,15000000000.0,9.0,8,1,2022-01-01,3.0,1,0.5067568609065574,0,1,0
RU000A101KK0,FASPM  6.750 03/26/24 PUT,2.018,6500000000.0,7.0,8,3,2022-01-01,3.0,0,0.4727107933127592,0,1,0
XS1946883342,ALFAB  9.350 08/06/22 MTN,0.519,10000000000.0,9.0,7,1,2022-01-01,-1.0,0,0.0,0,1,0
RU000A101S81,UNCRS  6.500 05/28/30 PUT,6.393,10000000000.0,7.0,4,2,2022-01-01,2.0,0,0.4924879493390251,0,1,0
XS1691350455,RUCAM  8.125 09/28/22 '22,0.6659999999999999,20000000000.0,10.0,7,1,2022-01-01,-1.0,0,0.0,0,1,0
RU000A0JTLJ3,USMHD  7.650 01/27/23 PUT,0.961,5000000000.0,8.0,7,1,2022-01-01,2.0,1,0.3530159098286497,0,1,0
RU000A0JTLL9,USMHD  7.650 01/27/23 PUT,0.961,5000000000.0,7.0,7,2,2022-01-01,2.0,1,0.2408762468639389,0,1,0
RU000A102Y58,BRSSD  9.600 04/01/24,1.995,6000000000.0,7.0,3,3,2022-01-01,3.0,0,0.4948698469212398,0,1,0
RU000A0JS5R1,VNESH  6.200 03/17/22 PUT,0.153,5000000000.0,6.0,3,3,2022-01-01,3.0,1,0.0,0,1,0
RU000A0JS603,VNESH  6.250 08/11/22 PUT,0.541,5000000000.0,8.0,3,2,2022-01-01,3.0,1,0.4361578199118216,0,1,0
RU000A0JXSF8,TRMK   7.600 05/21/27 PUT,4.42,10000000000.0,7.0,3,3,2022-01-01,2.0,0,0.4373582783988407,0,1,0
RU000A102CL3,RUGV   1.850 11/20/32,9.885,1250000000.0,9.0,7,1,2022-01-01,1.0,0,0.3959093834182691,1,0,0
